index,SessionName,HSM3_Name,phi,n,k,kCorrected,tM,kRef,kTol,Date,FlowRate,Temperature,ColumnID,Column_Manufacturer,Column_Brand,Column_Phase,Column_ParticleSize,Column_PoreSize,Column_Length,Column_InnerDiameter,Column_SerialNumber
18117,173_6_3,Lin-E,15,2,7.70798,9.487720989,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18118,173_6_3,Lin-E,15,3,7.67745,9.450141737,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18119,173_6_3,Lin-E,15,4,7.67681,9.449353964,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18120,173_6_3,Lin-E,15,5,7.72107,9.503833417,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18121,173_6_3,Lin-E,20,1,4.55046,5.601142563,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18122,173_6_3,Lin-E,20,2,4.52904,5.574776773,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18123,173_6_3,Lin-E,20,3,4.51455,5.556941091,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18124,173_6_3,Lin-E,20,4,4.58988,5.649664479,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18125,173_6_3,Lin-E,20,5,4.54387,5.593030959,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18126,173_6_3,Lin-E,25,1,2.96594,3.650763389,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18127,173_6_3,Lin-E,25,2,2.94651,3.626847082,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18128,173_6_3,Lin-E,25,3,2.97923,3.667121996,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18129,173_6_3,Lin-E,25,4,2.96447,3.648953973,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18130,173_6_3,Lin-E,25,5,2.95928,3.642565623,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18131,173_6_3,Lin-E,30,1,2.05252,2.526438455,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18132,173_6_3,Lin-E,30,2,2.04528,2.517526769,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18133,173_6_3,Lin-E,30,3,2.04961,2.522856548,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18134,173_6_3,Lin-E,30,4,2.06772,2.545148073,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18135,173_6_3,Lin-E,30,5,2.05473,2.529158735,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18136,173_6_3,Lin-E,35,1,1.48635,1.829542123,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18137,173_6_3,Lin-E,35,2,1.48606,1.829185163,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18138,173_6_3,Lin-E,35,3,1.47719,1.818267116,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18139,173_6_3,Lin-E,35,4,1.47845,1.819818045,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18140,173_6_3,Lin-E,35,5,1.49118,1.83548735,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18141,173_6_3,Lin-E,40,1,1.1004,1.35447785,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18142,173_6_3,Lin-E,40,2,1.107,1.362601763,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18143,173_6_3,Lin-E,40,3,1.09677,1.350009698,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18144,173_6_3,Lin-E,40,4,1.10457,1.359610686,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18145,173_6_3,Lin-E,40,5,1.09568,1.348668021,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18146,173_7_2,Lin-cis-D-1,15,1,29.1346,36.20590154,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18147,173_7_2,Lin-cis-D-1,15,2,29.2334,36.32868143,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18148,173_7_2,Lin-cis-D-1,15,3,29.2615,36.36360162,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18149,173_7_2,Lin-cis-D-1,15,4,29.5018,36.66222519,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18150,173_7_2,Lin-cis-D-1,15,5,29.033,36.07964205,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18151,173_7_2,Lin-cis-D-1,20,1,12.8174,15.92832997,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18152,173_7_2,Lin-cis-D-1,20,2,12.8182,15.92932414,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18153,173_7_2,Lin-cis-D-1,20,3,12.7922,15.89701364,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18154,173_7_2,Lin-cis-D-1,20,4,12.8747,15.99953734,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18155,173_7_2,Lin-cis-D-1,20,5,12.79,15.89427968,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18156,173_7_2,Lin-cis-D-1,25,1,6.53831,8.125232819,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18157,173_7_2,Lin-cis-D-1,25,2,6.53367,8.119466638,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18158,173_7_2,Lin-cis-D-1,25,3,6.513,8.093779792,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18159,173_7_2,Lin-cis-D-1,25,4,6.50811,8.087702933,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18160,173_7_2,Lin-cis-D-1,25,5,6.5331,8.118758292,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18161,173_6_3,Lin-cis-D-1,30,1,3.77619,4.648096794,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18162,173_6_3,Lin-cis-D-1,30,2,3.76852,4.638655822,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18163,173_6_3,Lin-cis-D-1,30,3,3.77723,4.649376925,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18164,173_6_3,Lin-cis-D-1,30,4,3.80723,4.686303802,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18165,173_6_3,Lin-cis-D-1,30,5,3.76391,4.632981392,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18166,173_6_3,Lin-cis-D-1,35,1,2.3861,2.93704071,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18167,173_6_3,Lin-cis-D-1,35,2,2.39314,2.945706217,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18168,173_6_3,Lin-cis-D-1,35,3,2.39455,2.94744178,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18169,173_6_3,Lin-cis-D-1,35,4,2.41204,2.96897015,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18170,173_6_3,Lin-cis-D-1,35,5,2.37596,2.924559426,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18171,173_6_3,Lin-cis-D-1,40,1,1.62112,1.995429964,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18172,173_6_3,Lin-cis-D-1,40,2,1.6129,1.985311999,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18173,173_6_3,Lin-cis-D-1,40,3,1.6222,1.996759331,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18174,173_6_3,Lin-cis-D-1,40,4,1.61526,1.988216914,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18175,173_6_3,Lin-cis-D-1,40,5,1.61481,1.98766301,0.036166,3.314187214,2.6925,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18176,173_1_5,Lin-cis-D-1,15,1,27.6857,35.9220111,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18177,173_1_5,Lin-cis-D-1,15,2,27.7876,36.05422567,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18178,173_1_5,Lin-cis-D-1,15,3,27.6522,35.87854508,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18179,173_1_5,Lin-cis-D-1,15,4,27.6271,35.84597799,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18180,173_1_5,Lin-cis-D-1,15,5,27.8205,36.0969132,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18181,173_1_5,Lin-cis-D-1,20,1,12.3841,16.06828715,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18182,173_1_5,Lin-cis-D-1,20,2,12.4362,16.13588656,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18183,173_1_5,Lin-cis-D-1,20,3,12.3459,16.01872291,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18184,173_1_5,Lin-cis-D-1,20,4,12.3951,16.08255958,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18185,173_1_5,Lin-cis-D-1,20,5,12.4447,16.14691525,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18186,173_1_5,Lin-cis-D-1,25,1,6.41393,8.322031398,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18187,173_1_5,Lin-cis-D-1,25,2,6.42405,8.33516203,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18188,173_1_5,Lin-cis-D-1,25,3,6.41469,8.323017493,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18189,173_1_5,Lin-cis-D-1,25,4,6.41557,8.324159287,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18190,173_1_5,Lin-cis-D-1,25,5,6.42429,8.335473429,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18191,173_1_5,Lin-cis-D-1,30,1,3.71929,4.825753969,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18192,173_1_5,Lin-cis-D-1,30,2,3.73598,4.847409133,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18193,173_1_5,Lin-cis-D-1,30,3,3.70089,4.801880092,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18194,173_1_5,Lin-cis-D-1,30,4,3.70305,4.804682678,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18195,173_1_5,Lin-cis-D-1,30,5,3.7438,4.857555531,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18196,173_1_5,Lin-cis-D-1,35,1,2.37536,3.082013758,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18197,173_1_5,Lin-cis-D-1,35,2,2.34844,3.047085237,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18198,173_1_5,Lin-cis-D-1,35,3,2.349,3.047811833,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18199,173_1_5,Lin-cis-D-1,35,4,2.35085,3.050212196,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18200,173_1_5,Lin-cis-D-1,35,5,2.38243,3.091187036,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18201,173_7_2,Lin-cis-D-1,40,1,1.62495,2.019344,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18202,173_7_2,Lin-cis-D-1,40,2,1.62175,2.015367323,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18203,173_7_2,Lin-cis-D-1,40,3,1.62547,2.01999021,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18204,173_7_2,Lin-cis-D-1,40,4,1.62157,2.015143635,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18205,173_7_2,Lin-cis-D-1,40,5,1.62092,2.014335873,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18206,173_7_2,Lin-cis-D-1,50,1,0.844734,1.049760629,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18207,173_7_2,Lin-cis-D-1,50,2,0.842935,1.047524991,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18208,173_7_2,Lin-cis-D-1,50,3,0.848536,1.054485418,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18209,173_7_2,Lin-cis-D-1,50,4,0.845649,1.05089771,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18210,173_7_2,Lin-cis-D-1,50,5,0.848068,1.053903829,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18211,173_7_2,Lin-cis-D-1,55,1,0.641508,0.797209348,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18212,173_7_2,Lin-cis-D-1,55,2,0.634546,0.788557591,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18213,173_7_2,Lin-cis-D-1,55,3,0.634741,0.78879992,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18214,173_7_2,Lin-cis-D-1,55,4,0.633672,0.787471461,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18215,173_7_2,Lin-cis-D-1,55,5,0.634981,0.789098171,0.036426,3.314187214,2.6669,08.09.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18216,173_1_5,Lin-cis-A,35,1,27.1341,35.20631378,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18217,173_1_5,Lin-cis-A,35,2,27.1411,35.21539623,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18218,173_1_5,Lin-cis-A,35,3,27.1239,35.19307935,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18219,173_1_5,Lin-cis-A,35,4,27.0729,35.12690719,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18220,173_1_5,Lin-cis-A,35,5,27.1318,35.20332955,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18221,173_1_5,Lin-cis-A,40,1,14.1139,18.31269112,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18222,173_1_5,Lin-cis-A,40,2,14.153,18.36342311,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18223,173_1_5,Lin-cis-A,40,3,14.1429,18.35031842,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18224,173_1_5,Lin-cis-A,40,4,14.0857,18.27610181,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18225,173_1_5,Lin-cis-A,40,5,14.0762,18.26377562,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18226,173_1_5,Lin-cis-A,45,1,7.8924,10.24033636,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18227,173_1_5,Lin-cis-A,45,2,7.89587,10.24483866,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18228,173_1_5,Lin-cis-A,45,3,7.89394,10.2423345,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18229,173_1_5,Lin-cis-A,45,4,7.91002,10.26319819,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18230,173_1_5,Lin-cis-A,45,5,7.93359,10.29378011,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18231,173_1_5,Lin-cis-A,50,1,4.74982,6.162859771,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18232,173_1_5,Lin-cis-A,50,2,4.75179,6.165415833,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18233,173_1_5,Lin-cis-A,50,3,4.75818,6.173706816,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18234,173_1_5,Lin-cis-A,50,4,4.78401,6.207221068,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18235,173_1_5,Lin-cis-A,50,5,4.79741,6.224607479,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18236,173_1_5,Lin-cis-A,60,1,2.02861,2.632107945,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18237,173_1_5,Lin-cis-A,60,2,2.00537,2.6019542,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18238,173_1_5,Lin-cis-A,60,3,2.00857,2.606106179,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18239,173_1_5,Lin-cis-A,60,4,2.01398,2.613125618,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18240,173_1_5,Lin-cis-A,60,5,2.01301,2.611867049,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18241,173_1_5,Lin-cis-A,70,1,0.972301,1.261554063,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18242,173_1_5,Lin-cis-A,70,2,0.9698,1.258309032,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18243,173_1_5,Lin-cis-A,70,3,0.974824,1.264827638,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18244,173_1_5,Lin-cis-A,70,4,0.981915,1.274028164,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18245,173_1_5,Lin-cis-A,70,5,0.976255,1.266684351,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18246,173_1_5,Lin-cis-A,75,1,0.699294,0.907329301,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18247,173_1_5,Lin-cis-A,75,2,0.689786,0.894992735,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18248,173_1_5,Lin-cis-A,75,3,0.695517,0.902428669,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18249,173_1_5,Lin-cis-A,75,4,0.691504,0.897221828,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18250,173_1_5,Lin-cis-A,75,5,0.694282,0.900826265,0.037962,3.314187214,2.5543,13.07.2022,1,40,Col10S-3,Agilent,Polaris,C18-A,3,180,10,2,602222
18251,173_6_2,Lin-cis-B-1,40,1,23.1607,28.20048342,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18252,173_6_2,Lin-cis-B-1,40,2,23.1336,28.16748644,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18253,173_6_2,Lin-cis-B-1,40,3,23.1625,28.2026751,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18254,173_6_2,Lin-cis-B-1,40,4,23.112,28.14118627,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18255,173_6_2,Lin-cis-B-1,40,5,23.213,28.26416393,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18256,173_6_2,Lin-cis-B-1,45,1,12.3807,15.07474839,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18257,173_6_2,Lin-cis-B-1,45,2,12.379,15.07267847,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18258,173_6_2,Lin-cis-B-1,45,3,12.3964,15.09386472,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18259,173_6_2,Lin-cis-B-1,45,4,12.4072,15.10701481,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18260,173_6_2,Lin-cis-B-1,45,5,12.416,15.11772969,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18261,173_6_2,Lin-cis-B-1,50,1,7.14591,8.700864674,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18262,173_6_2,Lin-cis-B-1,50,2,7.14913,8.704785348,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18263,173_6_2,Lin-cis-B-1,50,3,7.14843,8.703933028,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
18264,173_6_2,Lin-cis-B-1,50,4,7.15871,8.716449962,0.036166,3.314187214,2.7219,26.08.2022,1,40,Col17S-1,Agilent,Polaris,C18-A,3,180,10,2,708144
