index,SessionName,Compound,phi,n,k,kCorrected,tM,kRef,kTol,Date,FlowRate,Temperature,Column_Manufacturer,Column_Brand,Column_Phase,Column_ParticleSize,Column_PoreSize,Column_Length,Column_InnerDiameter,Column_SerialNumber
6086,138_1_3,butyrophenone,60,1,1.03148,1.292038408,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6087,138_1_3,butyrophenone,60,2,1.02924,1.28923257,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6088,138_1_3,butyrophenone,60,3,1.02772,1.287328608,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6089,138_1_3,butyrophenone,60,4,1.05036,1.315687616,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6090,138_1_3,butyrophenone,60,5,1.03495,1.296384952,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6091,138_1_3,butyrophenone,50,1,1.91706,2.401321548,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6092,138_1_3,butyrophenone,50,2,1.89814,2.377622236,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6093,138_1_3,butyrophenone,50,3,1.90428,2.385313239,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6094,138_1_3,butyrophenone,50,4,1.90354,2.38438631,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6095,138_1_3,butyrophenone,50,5,1.8972,2.376444786,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6096,138_1_3,butyrophenone,40,1,3.96179,4.96256335,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6097,138_1_3,butyrophenone,40,2,3.9161,4.905331766,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6098,138_1_3,butyrophenone,40,3,3.91386,4.902525927,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6099,138_1_3,butyrophenone,40,4,3.90137,4.886880874,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6100,138_1_3,butyrophenone,40,5,3.91976,4.909916305,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6101,138_1_3,butyrophenone,35,1,5.90819,7.400636369,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6102,138_1_3,butyrophenone,35,2,5.9105,7.40352989,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6103,138_1_3,butyrophenone,35,3,5.95199,7.455500528,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6104,138_1_3,butyrophenone,35,4,5.95283,7.456552717,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6105,138_1_3,butyrophenone,35,5,5.95164,7.455062115,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6106,138_1_3,butyrophenone,30,1,9.48298,11.87844106,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6107,138_1_3,butyrophenone,30,2,9.45648,11.84524699,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6108,138_1_3,butyrophenone,30,3,9.52264,11.92811943,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6109,138_1_3,butyrophenone,30,4,9.45715,11.84608624,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6110,138_1_3,butyrophenone,30,5,9.39515,11.76842464,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6111,138_1_3,butyrophenone,25,1,15.7946,19.78441641,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6112,138_1_3,butyrophenone,25,2,15.8884,19.90191089,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6113,138_1_3,butyrophenone,25,3,15.7792,19.76512627,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6114,138_1_3,butyrophenone,25,4,15.7475,19.72541865,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6115,138_1_3,butyrophenone,25,5,15.7194,19.69022041,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6116,138_1_3,butyrophenone,20,1,28.1072,35.20725748,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6117,138_1_3,butyrophenone,20,2,28.1435,35.25272709,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6118,138_1_3,butyrophenone,20,3,28.016,35.09301978,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6119,138_1_3,butyrophenone,20,4,27.9069,34.95636042,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6120,138_1_3,butyrophenone,20,5,28.0375,35.11995081,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6121,138_1_3,cis-stilbene,70,1,1.36582,1.710834818,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6122,138_1_3,cis-stilbene,70,2,1.3845,1.734233505,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6123,138_1_3,cis-stilbene,70,3,1.39575,1.748325327,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6124,138_1_3,cis-stilbene,70,4,1.3664,1.71156133,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6125,138_1_3,cis-stilbene,70,5,1.37254,1.719252333,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6126,138_1_3,cis-stilbene,60,1,2.89616,3.627748435,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6127,138_1_3,cis-stilbene,60,2,2.88387,3.612353903,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6128,138_1_3,cis-stilbene,60,3,2.86945,3.594291319,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6129,138_1_3,cis-stilbene,60,4,2.88316,3.611464552,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6130,138_1_3,cis-stilbene,60,5,2.88715,3.616462452,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6131,138_1_3,cis-stilbene,50,1,6.92648,8.676152899,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6132,138_1_3,cis-stilbene,50,2,6.87916,8.616879566,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6133,138_1_3,cis-stilbene,50,3,6.84386,8.572662562,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6134,138_1_3,cis-stilbene,50,4,6.81976,8.542474748,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6135,138_1_3,cis-stilbene,50,5,6.80611,8.525376672,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6136,138_1_3,cis-stilbene,45,1,11.3573,14.22622621,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6137,138_1_3,cis-stilbene,45,2,11.3964,14.27520312,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6138,138_1_3,cis-stilbene,45,3,11.3355,14.19891939,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6139,138_1_3,cis-stilbene,45,4,11.2794,14.12864818,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6140,138_1_3,cis-stilbene,45,5,11.2997,14.15407608,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6141,138_1_3,cis-stilbene,40,1,20.086,25.15985134,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6142,138_1_3,cis-stilbene,40,2,20.0875,25.16173025,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6143,138_1_3,cis-stilbene,40,3,20.0457,25.10937131,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6144,138_1_3,cis-stilbene,40,4,20.0592,25.12628149,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6145,138_1_3,cis-stilbene,40,5,20.1189,25.20106209,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6146,138_1_3,trans-stilbene,70,1,1.21354,1.520087922,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6147,138_1_3,trans-stilbene,70,2,1.21848,1.526275797,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6148,138_1_3,trans-stilbene,70,3,1.22064,1.528981427,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6149,138_1_3,trans-stilbene,70,4,1.20662,1.511419886,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6150,138_1_3,trans-stilbene,70,5,1.19626,1.498442884,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6151,138_1_3,trans-stilbene,60,1,2.5757,3.226338201,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6152,138_1_3,trans-stilbene,60,2,2.57431,3.224597078,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6153,138_1_3,trans-stilbene,60,3,2.57572,3.226363253,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6154,138_1_3,trans-stilbene,60,4,2.57407,3.224296453,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6155,138_1_3,trans-stilbene,60,5,2.54724,3.190689024,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6156,138_1_3,trans-stilbene,50,1,6.19479,7.759633352,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6157,138_1_3,trans-stilbene,50,2,6.17424,7.733892291,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6158,138_1_3,trans-stilbene,50,3,6.13217,7.681195142,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6159,138_1_3,trans-stilbene,50,4,6.14489,7.697128294,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6160,138_1_3,trans-stilbene,50,5,6.16063,7.716844319,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6161,138_1_3,trans-stilbene,45,1,10.3603,12.97737767,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6162,138_1_3,trans-stilbene,45,2,10.273,12.86802513,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6163,138_1_3,trans-stilbene,45,3,10.2446,12.83245111,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6164,138_1_3,trans-stilbene,45,4,10.2287,12.81253467,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6165,138_1_3,trans-stilbene,45,5,10.2467,12.83508159,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6166,138_1_3,trans-stilbene,40,1,18.4933,23.16482519,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6167,138_1_3,trans-stilbene,40,2,18.4196,23.07250811,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6168,138_1_3,trans-stilbene,40,3,18.44,23.09806128,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6169,138_1_3,trans-stilbene,40,4,18.4368,23.09405293,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6170,138_1_3,trans-stilbene,40,5,18.4423,23.10094227,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6171,138_1_3,"2,3-dihydroxynaphthalene",50,1,0.547058,0.68524833,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6172,138_1_3,"2,3-dihydroxynaphthalene",50,2,0.544243,0.681722243,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6173,138_1_3,"2,3-dihydroxynaphthalene",50,3,0.541858,0.678734777,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6174,138_1_3,"2,3-dihydroxynaphthalene",50,4,0.550037,0.688979844,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6175,138_1_3,"2,3-dihydroxynaphthalene",50,5,0.553679,0.693541837,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6176,138_1_3,"2,3-dihydroxynaphthalene",40,1,1.01042,1.265658518,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6177,138_1_3,"2,3-dihydroxynaphthalene",40,2,1.00286,1.256188814,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6178,138_1_3,"2,3-dihydroxynaphthalene",40,3,1.00493,1.258781709,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6179,138_1_3,"2,3-dihydroxynaphthalene",40,4,1.00569,1.25973369,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6180,138_1_3,"2,3-dihydroxynaphthalene",40,5,1.00781,1.262389215,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6181,138_1_3,"2,3-dihydroxynaphthalene",35,1,1.45097,1.81749425,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6182,138_1_3,"2,3-dihydroxynaphthalene",35,2,1.45976,1.82850466,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6183,138_1_3,"2,3-dihydroxynaphthalene",35,3,1.46216,1.831510915,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6184,138_1_3,"2,3-dihydroxynaphthalene",35,4,1.44727,1.812859606,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6185,138_1_3,"2,3-dihydroxynaphthalene",35,5,1.44388,1.808613271,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6186,138_1_3,"2,3-dihydroxynaphthalene",30,1,2.22847,2.791395695,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6187,138_1_3,"2,3-dihydroxynaphthalene",30,2,2.22149,2.782652502,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6188,138_1_3,"2,3-dihydroxynaphthalene",30,3,2.2155,2.77514939,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6189,138_1_3,"2,3-dihydroxynaphthalene",30,4,2.22238,2.783767322,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6190,138_1_3,"2,3-dihydroxynaphthalene",30,5,2.22504,2.787099255,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6191,138_1_3,"2,3-dihydroxynaphthalene",25,1,3.65793,4.581946382,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6192,138_1_3,"2,3-dihydroxynaphthalene",25,2,3.65754,4.581457865,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6193,138_1_3,"2,3-dihydroxynaphthalene",25,3,3.65405,4.577086269,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6194,138_1_3,"2,3-dihydroxynaphthalene",25,4,3.65284,4.575570615,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6195,138_1_3,"2,3-dihydroxynaphthalene",25,5,3.65884,4.583086254,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6196,138_1_3,"2,3-dihydroxynaphthalene",20,1,6.5188,8.165490338,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6197,138_1_3,"2,3-dihydroxynaphthalene",20,2,6.53103,8.180809714,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6198,138_1_3,"2,3-dihydroxynaphthalene",20,3,6.52773,8.176676113,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6199,138_1_3,"2,3-dihydroxynaphthalene",20,4,6.5205,8.167619769,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6200,138_1_3,"2,3-dihydroxynaphthalene",20,5,6.52952,8.178918279,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6201,138_1_3,"2,3-dihydroxynaphthalene",15,1,12.2031,15.28568067,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6202,138_1_3,"2,3-dihydroxynaphthalene",15,2,12.1901,15.26939679,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6203,138_1_3,"2,3-dihydroxynaphthalene",15,3,12.1615,15.23357225,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6204,138_1_3,"2,3-dihydroxynaphthalene",15,4,12.1699,15.24409414,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6205,138_1_3,"2,3-dihydroxynaphthalene",15,5,12.1604,15.23219438,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6206,138_1_3,"2,3-dihydroxynaphthalene",10,1,23.9487,29.99829393,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6207,138_1_3,"2,3-dihydroxynaphthalene",10,2,24.0782,30.16050645,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6208,138_1_3,"2,3-dihydroxynaphthalene",10,3,24.0036,30.06706202,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6209,138_1_3,"2,3-dihydroxynaphthalene",10,4,24.0069,30.07119562,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6210,138_1_3,"2,3-dihydroxynaphthalene",10,5,24.0261,30.09524566,0.022236,2.614815776,2.0875,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6211,138_1_4,"2,5-dinitrophenol",60,1,0.42778,0.538030732,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6212,138_1_4,"2,5-dinitrophenol",60,2,0.461061,0.579889166,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6213,138_1_4,"2,5-dinitrophenol",60,3,0.44681,0.56196529,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6214,138_1_4,"2,5-dinitrophenol",60,4,0.456245,0.57383195,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6215,138_1_4,"2,5-dinitrophenol",60,5,0.446143,0.561126385,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6216,138_1_4,"2,5-dinitrophenol",50,1,0.802927,1.009863486,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6217,138_1_4,"2,5-dinitrophenol",50,2,0.775783,0.975723726,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6218,138_1_4,"2,5-dinitrophenol",50,3,0.775608,0.975503624,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6219,138_1_4,"2,5-dinitrophenol",50,4,0.79687,1.002245429,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6220,138_1_4,"2,5-dinitrophenol",50,5,0.774966,0.974696163,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6221,138_1_4,"2,5-dinitrophenol",40,1,1.43489,1.804700822,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6222,138_1_4,"2,5-dinitrophenol",40,2,1.44858,1.821919114,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6223,138_1_4,"2,5-dinitrophenol",40,3,1.4531,1.827604042,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6224,138_1_4,"2,5-dinitrophenol",40,4,1.45287,1.827314765,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6225,138_1_4,"2,5-dinitrophenol",40,5,1.43118,1.800034652,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6226,138_1_4,"2,5-dinitrophenol",35,1,2.02706,2.549489402,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6227,138_1_4,"2,5-dinitrophenol",35,2,2.01815,2.538283049,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6228,138_1_4,"2,5-dinitrophenol",35,3,2.00621,2.523265781,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
6229,138_1_4,"2,5-dinitrophenol",35,4,2.0012,2.516964565,0.022236,2.614815776,2.079,14.02.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
